"0107","003.1     ","PIS SOBRE VENDAS             ","TF ","00120369 ","0","IMPOSTOS FEDERAIS   ","20140925","20140925","169"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0026489  ","A","FLORAPLAC MDF       ","20140925","20140926","13797,29"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0025255  ","C","FLORAPLAC MDF       ","20140930","20140930","11228,86"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0026730  ","A","FLORAPLAC MDF       ","20141003","20141003","16258,28"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0025721  ","C","FLORAPLAC MDF       ","20141022","20141030","8854,55"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0026489  ","B","FLORAPLAC MDF       ","20141027","20141027","13797,29"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0026730  ","B","FLORAPLAC MDF       ","20141103","20141103","16258,29"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0028129  ","A","FLORAPLAC MDF       ","20141121","20141121","14916,13"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0026489  ","C","FLORAPLAC MDF       ","20141124","20141124","13797,29"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0026730  ","C","FLORAPLAC MDF       ","20141202","20141203","16258,29"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0028129  ","B","FLORAPLAC MDF       ","20141222","20141212","14916,13"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000163961","A","FORMICA FORMILINE IN","20140220","20140222","2114,95"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000165149","A","FORMICA FORMILINE IN","20140228","20140228","2073,8"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000163961","B","FORMICA FORMILINE IN","20140306","20140306","1887,81"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000165149","B","FORMICA FORMILINE IN","20140314","20140314","1327,64"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000163961","C","FORMICA FORMILINE IN","20140320","20140320","1887,81"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000165149","C","FORMICA FORMILINE IN","20140328","20140328","1327,65"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000175208","A","FORMICA FORMILINE IN","20140509","20140514","2999,53"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000175208","B","FORMICA FORMILINE IN","20140523","20140523","2677,39"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000175208","C","FORMICA FORMILINE IN","20140606","20140606","2677,38"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000186310","A","FORMICA FORMILINE IN","20140808","20140808","1899,37"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000186310","B","FORMICA FORMILINE IN","20140822","20140822","1215,97"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000186310","C","FORMICA FORMILINE IN","20140905","20140905","1215,97"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000192188","A","FORMICA FORMILINE IN","20140922","20140922","2587,08"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000192188","B","FORMICA FORMILINE IN","20141006","20141006","2309,23"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000192188","C","FORMICA FORMILINE IN","20141020","20141020","2309,23"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","9999999  "," ","FORNECEDOR PADRAO   ","20140401","        ","700,1"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000001040"," ","FRETE PROPRIO JATOBA","20140417","20140618","966,57"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0023790  "," ","FRETE PROPRIO JATOBA","20140430","20140505","1200"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000007014"," ","FRETE PROPRIO JATOBA","20140605","20140618","256,8"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0026730  "," ","FRETE PROPRIO JATOBA","20140910","20140910","3010"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","00000543A","A","FRETE PROPRIO JATOBA","20140910","20140910","250"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","00000543A","B","FRETE PROPRIO JATOBA","20140910","20140910","2760"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000001980","A","GN - MADEIRAS LTDA  ","20140507","20140507","1746"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000001980","B","GN - MADEIRAS LTDA  ","20140522","20140522","1746"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000001980","C","GN - MADEIRAS LTDA  ","20140606","20140606","1746"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000436118","A","HENKEL              ","20140226","20140226","815,93"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000436118","B","HENKEL              ","20140305","20140305","791,93"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000436118","C","HENKEL              ","20140312","20140424","791,92"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000465610","A","HENKEL              ","20140521","20140521","2740,82"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000465610","B","HENKEL              ","20140528","20140529","2660,21"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000465610","C","HENKEL              ","20140604","20140604","2660,2"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000487286","A","HENKEL              ","20140804","20140804","1974,69"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000487286","B","HENKEL              ","20140811","20140731","1916,61"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000487286","C","HENKEL              ","20140818","20140811","1916,6"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","BOL","185887   ","1","INVIOLAVEL          ","20140317","20140317","286,77"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","BOL","563933   ","2","ITALY LINE FERRAGENS","20140317","20140317","577,16"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","59394    ","A","ITALY LINE FERRAGENS","20140428","20140502","866,87"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","59394    ","B","ITALY LINE FERRAGENS","20140512","20140512","677,97"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","59394    ","C","ITALY LINE FERRAGENS","20140526","20140728","677,97"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","61268    ","A","ITALY LINE FERRAGENS","20140611","20140611","2011,16"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","61268    ","B","ITALY LINE FERRAGENS","20140625","20140625","1371,98"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","61268    ","C","ITALY LINE FERRAGENS","20140709","20140723","1371,98"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","62812    ","A","ITALY LINE FERRAGENS","20140714","20140718","711,85"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","61268    ","D","ITALY LINE FERRAGENS","20140723","20140723","1371,98"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","62812    ","B","ITALY LINE FERRAGENS","20140728","20140728","547,56"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","61268    ","E","ITALY LINE FERRAGENS","20140806","20140730","1371,98"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","62812    ","C","ITALY LINE FERRAGENS","20140811","20140811","547,56"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","66504    ","A","ITALY LINE FERRAGENS","20141015","20141015","2548,28"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","66504    ","B","ITALY LINE FERRAGENS","20141029","20141029","2018,68"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","66504    ","C","ITALY LINE FERRAGENS","20141112","20141112","2018,68"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000003901"," ","J. NETO ADESIVOS    ","20140625","20140625","337"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","BOL","390100001"," ","J. NETO ADESIVOS    ","20140804","20140812","348,23"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","8159     ","A","JB PAES INDUSTRIA E ","20140331","20140331","1377,86"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","8159     ","B","JB PAES INDUSTRIA E ","20140414","20140414","1377,88"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","8159     ","C","JB PAES INDUSTRIA E ","20140428","20140428","1377,88"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","8159     ","D","JB PAES INDUSTRIA E ","20140513","20140514","1377,88"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","4472     ","A","JG ALUMINIO         ","20140311","20140311","528,04"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","4472     ","B","JG ALUMINIO         ","20140408","20140428","528,04"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","4472     ","C","JG ALUMINIO         ","20140506","20140506","528,04"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","BOL","360601   ","2","LEOLAR MAGAZINE     ","20140228","20140318","462,25"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","BOL","360601   ","4","LEOLAR MAGAZINE     ","20140428","20140428","462,25"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","4805     "," ","LOJAS JATOBA        ","20140110","20140612","1206,59"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000005331"," ","LOJAS JATOBA        ","20140317","20140612","1392,27"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000005332"," ","LOJAS JATOBA        ","20140317","20140612","393,73"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000002042"," ","LOJAS JATOBA        ","20140416","20140618","1360,58"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000002043"," ","LOJAS JATOBA        ","20140416","20140618","1713,27"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000002047"," ","LOJAS JATOBA        ","20140416","20140618","7515,76"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000002050"," ","LOJAS JATOBA        ","20140422","20140618","2049,3"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000002063"," ","LOJAS JATOBA        ","20140424","20140618","95,2"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000002071"," ","LOJAS JATOBA        ","20140428","20140618","5536,1"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000005741"," ","LOJAS JATOBA        ","20140506","20140612","1698,27"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000005783"," ","LOJAS JATOBA        ","20140509","20140612","658,95"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000006268","A","LOJAS JATOBA        ","20140703","20140703","1975,47"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000006353"," ","LOJAS JATOBA        ","20140708","20140722","562,31"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000002189"," ","LOJAS JATOBA        ","20140729","20140930","8360,22"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","DH ","31082014 "," ","LOJAS JATOBA        ","20140731","20140731","7"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000006268","B","LOJAS JATOBA        ","20140804","20141024","1975,47"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000006268","C","LOJAS JATOBA        ","20140901","20141024","1975,47"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","DH ","10102014 "," ","LOJAS JATOBA        ","20141010","20141010","120"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000007014","A","MADEIREIRA BARRA GRA","20140627","20140710","3264,63"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000007014","B","MADEIREIRA BARRA GRA","20140725","20140725","3264,63"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000007014","C","MADEIREIRA BARRA GRA","20140822","20140822","3264,64"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","RC ","290514/01","0","MADERERA            ","20140630","20140529","820"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000010121"," ","MAKITA DO BRASIL    ","20140825","20140909","195,27"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000009442","A","MAKITA DO BRASIL    ","20140827","20140827","2430,5"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000009561","A","MAKITA DO BRASIL    ","20140901","20140901","64,48"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000009774","A","MAKITA DO BRASIL    ","20140908","20140908","51,67"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000009442","B","MAKITA DO BRASIL    ","20140926","20140926","2430,5"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000009561","B","MAKITA DO BRASIL    ","20140929","20140929","64,48"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000009774","B","MAKITA DO BRASIL    ","20141007","20141007","51,67"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000009442","C","MAKITA DO BRASIL    ","20141027","20141028","2430,51"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000009561","C","MAKITA DO BRASIL    ","20141029","20141029","64,47"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000009774","C","MAKITA DO BRASIL    ","20141106","20141106","51,68"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","RC ","222      ","0","MOVELARIA           ","20140314","20140314","105"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","RC ","0188     ","0","MOVELARIA           ","20140407","20140407","59,4"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","RC ","001342   ","0","MOVELARIA           ","20140604","20140604","15"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","1453     "," ","MOVELARIA           ","20140710","20140710","78,5"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","260      "," ","MOVELARIA           ","20140712","20140715","150"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","DH ","0343     "," ","MOVELARIA           ","20140722","20140722","105"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","DH ","0352     "," ","MOVELARIA           ","20140723","20140723","240"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","DH ","4346328  "," ","MOVELARIA           ","20140730","20140730","740"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","DH ","033032   "," ","N C F COM DE EMB. E ","20140725","20140725","54"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","95.443   ","A","OSTEN FERRAGENS     ","20140326","20140326","1074,68"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","95.443   ","B","OSTEN FERRAGENS     ","20140409","20140409","1074,68"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","95.443   ","C","OSTEN FERRAGENS     ","20140423","20140423","1074,68"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","95.443   ","D","OSTEN FERRAGENS     ","20140507","20140507","1074,68"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","95.443   ","E","OSTEN FERRAGENS     ","20140521","20140521","1074,66"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","104356   ","A","OSTEN FERRAGENS     ","20140728","20140728","836,78"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","104356   ","B","OSTEN FERRAGENS     ","20140825","20140825","836,78"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","104356   ","C","OSTEN FERRAGENS     ","20140922","20140922","836,79"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","BOL","80395    ","5","PRAT-K UTILIDADES LT","20140327","20140327","1270,06"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","BOL","77153    ","1","PRAT-K UTILIDADES LT","20140331","20140331","3555,58"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0087985  ","A","PRAT-K UTILIDADES LT","20140416","20140416","3461,39"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","BOL","80395    ","6","PRAT-K UTILIDADES LT","20140428","20140428","1273,11"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0087985  ","B","PRAT-K UTILIDADES LT","20140502","20140502","2597,36"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0087985  ","C","PRAT-K UTILIDADES LT","20140516","20140516","2597,36"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0093570  ","A","PRAT-K UTILIDADES LT","20140530","20140715","119,17"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0087985  ","D","PRAT-K UTILIDADES LT","20140602","20140602","3899,15"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0087985  ","E","PRAT-K UTILIDADES LT","20140616","20140715","3899,16"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0093570  ","B","PRAT-K UTILIDADES LT","20140616","20140715","82,47"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0092944  ","B","PRAT-K UTILIDADES LT","20140616","20140625","1703,11"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0092944  ","C","PRAT-K UTILIDADES LT","20140630","20140715","1703,11"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0093570  ","C","PRAT-K UTILIDADES LT","20140630","20140715","82,47"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0093570  ","D","PRAT-K UTILIDADES LT","20140714","20140715","82,47"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0092944  ","D","PRAT-K UTILIDADES LT","20140714","20140715","1703,11"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0092944  ","E","PRAT-K UTILIDADES LT","20140729","20140729","1703,11"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0093570  ","E","PRAT-K UTILIDADES LT","20140729","20140715","82,47"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0093570  ","F","PRAT-K UTILIDADES LT","20140828","20140715","82,65"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0092944  ","F","PRAT-K UTILIDADES LT","20140828","20140828","1707,19"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0092944  ","A","PRAT-K UTILIDADES LT","20140912","20140912","2324,36"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","BOL","0093570  ","A","PRAT-K UTILIDADES LT","20140929","20140929","531,7"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0102699  ","A","PRAT-K UTILIDADES LT","20141106","20141106","242,34"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0102699  ","B","PRAT-K UTILIDADES LT","20141121","20141121","242,34"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0102699  ","C","PRAT-K UTILIDADES LT","20141208","20141205","242,34"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0102699  ","D","PRAT-K UTILIDADES LT","20141222","20141223","242,34"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000097999"," ","PROADEC BRASIL LTDA ","20140227","20140227","2863,19"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000103795"," ","PROADEC BRASIL LTDA ","20140502","20140505","1112,49"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000106223"," ","PROADEC BRASIL LTDA ","20140602","20140602","561,35"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000108000"," ","PROADEC BRASIL LTDA ","20140623","20140623","1501,55"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000110411"," ","PROADEC BRASIL LTDA ","20140721","20140728","3351,7"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000117024"," ","PROADEC BRASIL LTDA ","20140926","20140926","1735"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0304707  ","A","RENNER SAYERLACK S/A","20140410","20140410","486,69"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0304944  ","A","RENNER SAYERLACK S/A","20140411","20140411","465,77"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0304707  ","B","RENNER SAYERLACK S/A","20140425","20140425","486,69"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0304944  ","B","RENNER SAYERLACK S/A","20140428","20140428","465,77"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0304944  ","C","RENNER SAYERLACK S/A","20140512","20140514","465,91"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0304707  ","C","RENNER SAYERLACK S/A","20140512","20140514","486,85"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000204515","A","ROBERT BOSCH LIMITAD","20140310","20140310","773,38"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000204515","B","ROBERT BOSCH LIMITAD","20140408","20140424","773,38"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000204515","C","ROBERT BOSCH LIMITAD","20140507","20140508","773,4"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000351153"," ","ROBERT BOSCH LIMITAD","20140722","20140722","164,25"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000351151","A","ROBERT BOSCH LIMITAD","20140821","20140821","1058,18"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000351151","B","ROBERT BOSCH LIMITAD","20140922","20140922","1058,18"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000351151","C","ROBERT BOSCH LIMITAD","20141020","20141020","1058,21"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","BOL","D8584C   "," ","RODILINE INDUSTRIA E","20140703","20140710","1877,14"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000001158","A","SEARA  COMERCIO DE M","20140408","20140410","706,33"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000001158","B","SEARA  COMERCIO DE M","20140422","20140422","706,33"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000001158","C","SEARA  COMERCIO DE M","20140506","20140506","706,34"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000001347","A","SEARA  COMERCIO DE M","20140729","20140729","1926,08"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000001347","B","SEARA  COMERCIO DE M","20140812","20140812","1926,08"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000001347","C","SEARA  COMERCIO DE M","20140826","20140825","1926,08"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000001347","D","SEARA  COMERCIO DE M","20140909","20140909","1926,06"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000001450","A","SEARA  COMERCIO DE M","20140929","20140929","1426,5"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000001450","B","SEARA  COMERCIO DE M","20141013","20141013","1426,5"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000001450","C","SEARA  COMERCIO DE M","20141028","20141028","1426,5"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000001450","D","SEARA  COMERCIO DE M","20141110","20141110","1426,5"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000026184","A","SIM FERRAGENS       ","20140704","20140710","626,49"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000026184","B","SIM FERRAGENS       ","20140718","20140718","516,9"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000026184","C","SIM FERRAGENS       ","20140801","20140730","516,9"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000027375","A","SIM FERRAGENS       ","20140822","20140822","979,07"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000027375","B","SIM FERRAGENS       ","20140905","20140905","921,02"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000027375","C","SIM FERRAGENS       ","20140919","20140919","921,02"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000028377","A","SIM FERRAGENS       ","20140926","20140926","1338,73"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000028377","B","SIM FERRAGENS       ","20141024","20141024","1120,33"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000028377","C","SIM FERRAGENS       ","20141124","20141124","1120,33"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0272281  ","A","SOPRANO             ","20140509","20140509","1292,33"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0272281  ","B","SOPRANO             ","20140523","20140523","1292,33"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","0272281  ","C","SOPRANO             ","20140606","20140606","1292,72"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","BOL","23585    ","4","STAM METALURGICA SA ","20140321","20140321","758,63"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","BOL","23585    ","5","STAM METALURGICA SA ","20140404","20140404","758,62"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000255939","A","STAM METALURGICA SA ","20140513","20140513","629,67"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000255939","B","STAM METALURGICA SA ","20140527","20140527","574,7"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000255939","C","STAM METALURGICA SA ","20140610","20140610","574,7"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000255939","D","STAM METALURGICA SA ","20140624","20140624","574,68"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000267514","A","STAM METALURGICA SA ","20140702","20140710","961,2"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000267514","B","STAM METALURGICA SA ","20140716","20140718","942,88"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000267514","C","STAM METALURGICA SA ","20140730","20140730","942,88"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000267514","D","STAM METALURGICA SA ","20140813","20140813","942,88"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000267514","E","STAM METALURGICA SA ","20140827","20140827","942,86"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000292307","A","STAM METALURGICA SA ","20141029","20141029","1333,71"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000292307","B","STAM METALURGICA SA ","20141112","20141112","1333,71"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000292307","C","STAM METALURGICA SA ","20141126","20141126","1333,71"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","000292307","D","STAM METALURGICA SA ","20141210","20141210","1333,71"
"0202","302       ","PAGAMENTO A FORNECEDORES      ","BOL","61381    ","1","TOTVS S.A           ","20140317","20140317","248,69"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","BOL","35384    ","1","TRANSPORTADORA PENHE","20140417","20140417","3291,66"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","115966   "," ","TRANSPORTADORA PENHE","20140428","20140428","862,4"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","116822   "," ","TRANSPORTADORA PENHE","20140428","20140428","224,65"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","118139   "," ","TRANSPORTADORA PENHE","20140428","20140428","127,14"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","118265   "," ","TRANSPORTADORA PENHE","20140509","20140428","97,86"
"0107","302       ","PAGAMENTO A FORNECEDORES      ","NF ","118383   "," ","TRANSPORTADORA PENHE","20140509","20140428","83,85"
